Verketten;Laenge;2_a_Leistung 2 (hyd) [kW];Normleistung;Preis;Typ;Breite;Hoehe;H_Lam;2_a_Leistung 1 (hyd) [kW];2_a_Temperatur 1 [C];2_a_Temperatur 2 [C];2_a_Temperatur 3 [C];Nenndruck bar Extra (%);Nenndruck PN (bar);Exponential;Gewicht leer (kg);3_a_Fabrikat;Modelle;3_c_Farbe 1;Farbe Extra;Ausfuehrung;3_c_Material 1;Zubehoer;Zubehoeranzahl;Zubehoereinzelpreis;Zubehoer_Total_Preis;Total_Preis;N(mm)/1m;A(m2);A(m2)/1m;V(dm3);V(dm3)/1m;M(kg);M(kg)/1m;S_k(%)/1m;q_ms_(kg/h)/1m;Waermeleistung_50K/1m;Charleston_Typ;Stueck;Einzelpreis;Watt_pro_element;Horizontal_Vertikal;Main Typ;Preis mit AB;Nennbauhoehe;Grundpreis
NHLLH42/14425;3000;3.228;3228;2268;NHLLH42/14;92;425;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/14425;3200;3.443;3443;2375;NHLLH42/14;92;425;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/14425;3400;3.658;3658;2482;NHLLH42/14;92;425;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/14425;3600;3.874;3874;2589;NHLLH42/14;92;425;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/14425;3800;4.089;4089;2696;NHLLH42/14;92;425;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/14425;4000;4.304;4304;2804;NHLLH42/14;92;425;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/14425;4200;4.519;4519;2911;NHLLH42/14;92;425;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/14425;4400;4.734;4734;3018;NHLLH42/14;92;425;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/14425;4600;4.95;4950;3125;NHLLH42/14;92;425;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/14425;4800;5.165;5165;3232;NHLLH42/14;92;425;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;400;0.468;468;884;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;500;0.585;585;940;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;600;0.702;702;996;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;700;0.819;819;1052;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;800;0.936;936;1108;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;900;1.053;1053;1164;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;1000;1.17;1170;1219;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;1100;1.287;1287;1275;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;1200;1.404;1404;1331;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;1300;1.521;1521;1387;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;1400;1.638;1638;1443;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;1500;1.755;1755;1499;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;1600;1.872;1872;1554;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;1700;1.989;1989;1610;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;1800;2.106;2106;1666;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;1900;2.223;2223;1722;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;2000;2.34;2340;1778;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;2200;2.574;2574;1889;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;2400;2.808;2808;2001;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;2600;3.042;3042;2113;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;2800;3.276;3276;2224;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;3000;3.51;3510;2336;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;3200;3.744;3744;2448;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;3400;3.978;3978;2559;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;3600;4.212;4212;2671;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;3800;4.446;4446;2783;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;4000;4.68;4680;2895;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;4200;4.914;4914;3006;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;4400;5.148;5148;3118;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;4600;5.382;5382;3230;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/21425;4800;5.616;5616;3341;NHLLH42/21;92;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;400;0.505;505;894;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;500;0.632;632;952;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;600;0.758;758;1010;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;700;0.884;884;1068;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;800;1.01;1010;1126;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;900;1.137;1137;1184;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;1000;1.263;1263;1242;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;1100;1.389;1389;1300;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;1200;1.516;1516;1358;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;1300;1.642;1642;1417;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;1400;1.768;1768;1475;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;1500;1.895;1895;1533;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;1600;2.021;2021;1591;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;1700;2.147;2147;1649;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;1800;2.273;2273;1707;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;1900;2.4;2400;1765;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;2000;2.526;2526;1823;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;2200;2.779;2779;1940;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;2400;3.031;3031;2056;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;2600;3.284;3284;2172;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;2800;3.536;3536;2288;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;3000;3.789;3789;2404;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;3200;4.042;4042;2521;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;3400;4.294;4294;2637;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;3600;4.547;4547;2753;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;3800;4.799;4799;2869;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;4000;5.052;5052;2986;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;4200;5.305;5305;3102;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;4400;5.557;5557;3218;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;4600;5.81;5810;3334;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH42/28425;4800;6.062;6062;3450;NHLLH42/28;92;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;400;0.475;475;949;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;500;0.594;594;1009;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;600;0.712;712;1068;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;700;0.831;831;1128;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;800;0.95;950;1188;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;900;1.068;1068;1248;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;1000;1.187;1187;1308;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;1100;1.306;1306;1367;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;1200;1.424;1424;1427;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;1300;1.543;1543;1487;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;1400;1.662;1662;1547;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;1500;1.781;1781;1607;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;1600;1.899;1899;1667;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;1700;2.018;2018;1726;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;1800;2.137;2137;1786;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;1900;2.255;2255;1846;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;2000;2.374;2374;1906;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;2200;2.611;2611;2026;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;2400;2.849;2849;2145;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;2600;3.086;3086;2265;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;2800;3.324;3324;2385;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;3000;3.561;3561;2504;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;3200;3.798;3798;2624;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;3400;4.036;4036;2744;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;3600;4.273;4273;2863;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;3800;4.511;4511;2983;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;4000;4.748;4748;3103;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;4200;4.985;4985;3222;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;4400;5.223;5223;3342;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;4600;5.46;5460;3462;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/14496;4800;5.698;5698;3581;NHLLH49/14;92;496;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;400;0.475;475;1013;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;500;0.594;594;1077;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;600;0.713;713;1141;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;700;0.832;832;1205;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;800;0.95;950;1268;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;900;1.069;1069;1332;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;1000;1.188;1188;1396;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;1100;1.307;1307;1460;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;1200;1.426;1426;1524;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;1300;1.544;1544;1587;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;1400;1.663;1663;1651;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;1500;1.782;1782;1715;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;1600;1.901;1901;1779;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;1700;2.02;2020;1843;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;1800;2.138;2138;1906;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;1900;2.257;2257;1970;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;2000;2.376;2376;2034;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;2200;2.614;2614;2162;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;2400;2.851;2851;2289;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;2600;3.089;3089;2417;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;2800;3.326;3326;2545;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;3000;3.564;3564;2672;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;3200;3.802;3802;2800;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;3400;4.039;4039;2928;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;3600;4.277;4277;3055;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;3800;4.514;4514;3183;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;4000;4.752;4752;3310;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;4200;4.99;4990;3438;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;4400;5.227;5227;3566;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;4600;5.465;5465;3693;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/07567;4800;5.702;5702;3821;NHLLH56/07;92;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;400;0.519;519;1022;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;500;0.649;649;1088;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;600;0.778;778;1154;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;700;0.908;908;1221;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;800;1.038;1038;1287;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;900;1.167;1167;1353;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;1000;1.297;1297;1419;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;1100;1.427;1427;1485;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;1200;1.556;1556;1551;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;1300;1.686;1686;1617;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;1400;1.816;1816;1683;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;1500;1.946;1946;1749;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;1600;2.075;2075;1816;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;1700;2.205;2205;1882;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;1800;2.335;2335;1948;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;1900;2.464;2464;2014;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;2000;2.594;2594;2080;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;2200;2.853;2853;2212;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;2400;3.113;3113;2344;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;2600;3.372;3372;2477;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;2800;3.632;3632;2609;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;3000;3.891;3891;2741;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;3200;4.15;4150;2873;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/14567;3400;4.41;4410;3006;NHLLH56/14;92;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
